Simulation Topology 1
___________________________
[0]				[7]		
[1]				[2]		
[4]				[23]		
[4]				[28]		
[6]				[24]		
[5]				[30]		
[1]				[27]		
[8]				[27]		
[9]				[24]		
[0]				[24]		
[5]				[36]		
[3]				[37]		
[8]				[46]		
[1]				[47]		
[6]				[53]		
[5]				[55]		
[4]				[51]		
[6]				[48]		
[9]				[61]		
[0]				[57]		
[9]				[63]		
[8]				[59]		
[0]				[60]		
[0]				[65]		
[4]				[74]		
[1]				[74]		
[7]				[73]		
[9]				[78]		
[12]				[2]		
[10]				[6]		
[17]				[2]		
[12]				[0]		
[11]				[4]		
[13]				[11]		
[15]				[9]		
___________________________
Simulation Topology [1:12]
___________________________
From 	  To 		Length
___________________________
  0	 | 	4	 | 	18,03
  7	 | 	8	 | 	3,16
  7	 | 	14	 | 	26,08
  8	 | 	29	 | 	18,03
  9	 | 	22	 | 	36,00
  9	 | 	24	 | 	50,16
  10	 | 	34	 | 	28,79
  11	 | 	20	 | 	26,68
  11	 | 	23	 | 	28,16
  11	 | 	30	 | 	37,70
  11	 | 	31	 | 	38,08
  12	 | 	34	 | 	37,66
  13	 | 	14	 | 	7,81
  13	 | 	15	 | 	8,94
  14	 | 	15	 | 	2,24
  15	 | 	16	 | 	4,12
  15	 | 	28	 | 	53,46
  16	 | 	19	 | 	7,21
  16	 | 	27	 | 	27,46
  16	 | 	30	 | 	50,70
  17	 | 	21	 | 	11,18
  17	 | 	28	 | 	46,39
  17	 | 	33	 | 	37,66
  18	 | 	20	 | 	2,00
  19	 | 	20	 | 	10,82
  19	 | 	21	 | 	8,25
  20	 | 	24	 | 	12,08
  21	 | 	25	 | 	16,55
  21	 | 	27	 | 	19,03
  22	 | 	23	 | 	5,00
  23	 | 	24	 | 	9,85
  24	 | 	25	 | 	3,00
  25	 | 	30	 | 	73,76
  26	 | 	27	 | 	5,39
  29	 | 	34	 | 	5,83
  32	 | 	33	 | 	7,28
  33	 | 	34	 | 	2,83
  26	 | 	31	 | 	73,17
  5	 | 	26	 | 	43,05
  18	 | 	26	 | 	12,17
___________________________
Simulation Topology [1:16]
___________________________
From 	  To 		Length
___________________________
  0	 | 	4	 | 	18,03
  0	 | 	17	 | 	41,44
  0	 | 	22	 | 	53,00
  1	 | 	19	 | 	55,01
  1	 | 	27	 | 	76,42
  2	 | 	4	 | 	2,24
  2	 | 	6	 | 	5,00
  2	 | 	23	 | 	42,19
  2	 | 	28	 | 	22,47
  3	 | 	4	 | 	4,47
  3	 | 	5	 | 	2,24
  3	 | 	6	 | 	3,16
  3	 | 	13	 | 	19,24
  4	 | 	22	 | 	36,50
  5	 | 	7	 | 	4,24
  5	 | 	32	 | 	26,68
  6	 | 	8	 | 	8,54
  6	 | 	28	 | 	27,31
  7	 | 	8	 | 	3,16
  7	 | 	14	 | 	26,08
  8	 | 	29	 | 	18,03
  9	 | 	22	 | 	36,00
  9	 | 	24	 | 	50,16
  10	 | 	34	 | 	28,79
  11	 | 	20	 | 	26,68
  11	 | 	23	 | 	28,16
  11	 | 	30	 | 	37,70
  11	 | 	31	 | 	38,08
  12	 | 	34	 | 	37,66
  13	 | 	14	 | 	7,81
  13	 | 	15	 | 	8,94
  14	 | 	15	 | 	2,24
  15	 | 	16	 | 	4,12
  15	 | 	28	 | 	53,46
  16	 | 	19	 | 	7,21
  16	 | 	27	 | 	27,46
  16	 | 	30	 | 	50,70
  17	 | 	21	 | 	11,18
  17	 | 	28	 | 	46,39
  17	 | 	33	 | 	37,66
  18	 | 	20	 | 	2,00
  19	 | 	20	 | 	10,82
  19	 | 	21	 | 	8,25
  20	 | 	24	 | 	12,08
  21	 | 	25	 | 	16,55
  21	 | 	27	 | 	19,03
  22	 | 	23	 | 	5,00
  23	 | 	24	 | 	9,85
  24	 | 	25	 | 	3,00
  25	 | 	30	 | 	73,76
  26	 | 	27	 | 	5,39
  29	 | 	34	 | 	5,83
  32	 | 	33	 | 	7,28
  33	 | 	34	 | 	2,83
  26	 | 	31	 | 	73,17
  5	 | 	26	 | 	43,05
  18	 | 	26	 | 	12,17
  7	 | 	32	 | 	23,19
___________________________
Simulation Topology 2
___________________________
[9]				[1]		
[4]				[8]		
[6]				[15]		
[5]				[12]		
[3]				[20]		
[4]				[17]		
[1]				[23]		
[6]				[21]		
[1]				[16]		
[6]				[23]		
[8]				[18]		
[3]				[26]		
[6]				[29]		
[5]				[37]		
[1]				[35]		
[9]				[33]		
[6]				[39]		
[3]				[38]		
[5]				[33]		
[6]				[42]		
[4]				[40]		
[8]				[46]		
[2]				[46]		
[0]				[56]		
[8]				[60]		
[2]				[59]		
[9]				[57]		
[3]				[63]		
[4]				[58]		
[0]				[79]		
[2]				[75]		
[6]				[79]		
[6]				[75]		
[0]				[75]		
[7]				[77]		
___________________________
Simulation Topology [2:0]
___________________________
From 	  To 		Length
___________________________
  7	 | 	32	 | 	54,00
  18	 | 	26	 | 	24,33
  5	 | 	26	 | 	40,31
  26	 | 	31	 | 	22,20
  33	 | 	34	 | 	7,28
  32	 | 	33	 | 	6,00
  29	 | 	34	 | 	7,28
  26	 | 	27	 | 	8,49
  25	 | 	30	 | 	16,00
  24	 | 	25	 | 	6,08
  23	 | 	24	 | 	8,94
  22	 | 	23	 | 	10,20
  21	 | 	27	 | 	17,72
  21	 | 	25	 | 	14,32
  20	 | 	24	 | 	20,40
  19	 | 	21	 | 	4,47
  19	 | 	20	 | 	2,83
  18	 | 	20	 | 	7,07
  17	 | 	33	 | 	37,12
  17	 | 	28	 | 	20,02
  17	 | 	21	 | 	9,43
  16	 | 	30	 | 	36,22
  16	 | 	27	 | 	24,19
  16	 | 	19	 | 	3,00
  15	 | 	28	 | 	25,50
  15	 | 	16	 | 	6,71
  14	 | 	15	 | 	8,25
  13	 | 	15	 | 	5,66
  13	 | 	14	 | 	4,47
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	11,70
  0	 | 	26	 | 	56,00
  1	 | 	26	 | 	49,25
  1	 | 	29	 | 	71,11
  2	 | 	4	 | 	5,83
  2	 | 	24	 | 	45,04
  2	 | 	27	 | 	48,09
  3	 | 	6	 | 	11,70
  3	 | 	8	 | 	5,66
  4	 | 	6	 | 	3,61
  4	 | 	9	 | 	4,24
  4	 | 	13	 | 	17,12
  5	 | 	7	 | 	4,47
  5	 | 	21	 | 	29,27
  5	 | 	34	 | 	60,07
  6	 | 	12	 | 	7,81
  7	 | 	9	 | 	2,00
  7	 | 	34	 | 	56,01
  8	 | 	17	 | 	22,09
  10	 | 	11	 | 	9,43
  10	 | 	16	 | 	21,10
  12	 | 	17	 | 	9,49
  13	 | 	16	 | 	2,24
  15	 | 	31	 | 	46,10
  19	 | 	25	 | 	17,46
  20	 | 	21	 | 	7,21
  25	 | 	27	 | 	4,12
  27	 | 	29	 | 	16,28
  29	 | 	32	 | 	7,21
  30	 | 	31	 | 	5,66
  31	 | 	33	 | 	7,21
___________________________
Simulation Topology [2:1]
___________________________
From 	  To 		Length
___________________________
  7	 | 	32	 | 	54,00
  18	 | 	26	 | 	24,33
  5	 | 	26	 | 	40,31
  26	 | 	31	 | 	22,20
  33	 | 	34	 | 	7,28
  32	 | 	33	 | 	6,00
  29	 | 	34	 | 	7,28
  26	 | 	27	 | 	8,49
  25	 | 	30	 | 	16,00
  24	 | 	25	 | 	6,08
  23	 | 	24	 | 	8,94
  22	 | 	23	 | 	10,20
  21	 | 	27	 | 	17,72
  21	 | 	25	 | 	14,32
  20	 | 	24	 | 	20,40
  19	 | 	21	 | 	4,47
  19	 | 	20	 | 	2,83
  18	 | 	20	 | 	7,07
  17	 | 	33	 | 	37,12
  17	 | 	28	 | 	20,02
  17	 | 	21	 | 	9,43
  16	 | 	30	 | 	36,22
  16	 | 	27	 | 	24,19
  16	 | 	19	 | 	3,00
  15	 | 	28	 | 	25,50
  15	 | 	16	 | 	6,71
  14	 | 	15	 | 	8,25
  13	 | 	15	 | 	5,66
  13	 | 	14	 | 	4,47
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	11,70
  0	 | 	26	 | 	56,00
  1	 | 	26	 | 	49,25
  1	 | 	29	 | 	71,11
  2	 | 	4	 | 	5,83
  2	 | 	24	 | 	45,04
  2	 | 	27	 | 	48,09
  3	 | 	6	 | 	11,70
  3	 | 	8	 | 	5,66
  4	 | 	6	 | 	3,61
  4	 | 	9	 | 	4,24
  4	 | 	13	 | 	17,12
  5	 | 	7	 | 	4,47
  5	 | 	21	 | 	29,27
  5	 | 	34	 | 	60,07
  6	 | 	12	 | 	7,81
  7	 | 	9	 | 	2,00
  7	 | 	34	 | 	56,01
  8	 | 	17	 | 	22,09
  10	 | 	11	 | 	9,43
  10	 | 	16	 | 	21,10
  12	 | 	17	 | 	9,49
  13	 | 	16	 | 	2,24
  15	 | 	31	 | 	46,10
  19	 | 	25	 | 	17,46
  20	 | 	21	 | 	7,21
  25	 | 	27	 | 	4,12
  27	 | 	29	 | 	16,28
  29	 | 	32	 | 	7,21
  30	 | 	31	 | 	5,66
  31	 | 	33	 | 	7,21
  17	 | 	31	 | 	41,11
___________________________
Simulation Topology [2:2]
___________________________
From 	  To 		Length
___________________________
  7	 | 	32	 | 	54,00
  18	 | 	26	 | 	24,33
  5	 | 	26	 | 	40,31
  26	 | 	31	 | 	22,20
  33	 | 	34	 | 	7,28
  32	 | 	33	 | 	6,00
  29	 | 	34	 | 	7,28
  26	 | 	27	 | 	8,49
  25	 | 	30	 | 	16,00
  24	 | 	25	 | 	6,08
  23	 | 	24	 | 	8,94
  22	 | 	23	 | 	10,20
  21	 | 	27	 | 	17,72
  21	 | 	25	 | 	14,32
  20	 | 	24	 | 	20,40
  19	 | 	21	 | 	4,47
  19	 | 	20	 | 	2,83
  18	 | 	20	 | 	7,07
  17	 | 	33	 | 	37,12
  17	 | 	28	 | 	20,02
  17	 | 	21	 | 	9,43
  16	 | 	30	 | 	36,22
  16	 | 	27	 | 	24,19
  16	 | 	19	 | 	3,00
  15	 | 	28	 | 	25,50
  15	 | 	16	 | 	6,71
  14	 | 	15	 | 	8,25
  13	 | 	15	 | 	5,66
  13	 | 	14	 | 	4,47
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	11,70
  0	 | 	26	 | 	56,00
  1	 | 	26	 | 	49,25
  1	 | 	29	 | 	71,11
  2	 | 	4	 | 	5,83
  2	 | 	24	 | 	45,04
  2	 | 	27	 | 	48,09
  3	 | 	6	 | 	11,70
  3	 | 	8	 | 	5,66
  4	 | 	6	 | 	3,61
  4	 | 	9	 | 	4,24
  4	 | 	13	 | 	17,12
  5	 | 	7	 | 	4,47
  5	 | 	21	 | 	29,27
  5	 | 	34	 | 	60,07
  6	 | 	12	 | 	7,81
  7	 | 	9	 | 	2,00
  7	 | 	34	 | 	56,01
  8	 | 	17	 | 	22,09
  10	 | 	11	 | 	9,43
  10	 | 	16	 | 	21,10
  12	 | 	17	 | 	9,49
  13	 | 	16	 | 	2,24
  15	 | 	31	 | 	46,10
  19	 | 	25	 | 	17,46
  20	 | 	21	 | 	7,21
  25	 | 	27	 | 	4,12
  27	 | 	29	 | 	16,28
  29	 | 	32	 | 	7,21
  30	 | 	31	 | 	5,66
  31	 | 	33	 | 	7,21
  17	 | 	31	 | 	41,11
  7	 | 	18	 | 	12,04
___________________________
Simulation Topology [2:3]
___________________________
From 	  To 		Length
___________________________
  7	 | 	32	 | 	54,00
  18	 | 	26	 | 	24,33
  5	 | 	26	 | 	40,31
  26	 | 	31	 | 	22,20
  33	 | 	34	 | 	7,28
  32	 | 	33	 | 	6,00
  29	 | 	34	 | 	7,28
  26	 | 	27	 | 	8,49
  25	 | 	30	 | 	16,00
  24	 | 	25	 | 	6,08
  23	 | 	24	 | 	8,94
  22	 | 	23	 | 	10,20
  21	 | 	27	 | 	17,72
  21	 | 	25	 | 	14,32
  20	 | 	24	 | 	20,40
  19	 | 	21	 | 	4,47
  19	 | 	20	 | 	2,83
  18	 | 	20	 | 	7,07
  17	 | 	33	 | 	37,12
  17	 | 	28	 | 	20,02
  17	 | 	21	 | 	9,43
  16	 | 	30	 | 	36,22
  16	 | 	27	 | 	24,19
  16	 | 	19	 | 	3,00
  15	 | 	28	 | 	25,50
  15	 | 	16	 | 	6,71
  14	 | 	15	 | 	8,25
  13	 | 	15	 | 	5,66
  13	 | 	14	 | 	4,47
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	11,70
  0	 | 	26	 | 	56,00
  1	 | 	26	 | 	49,25
  1	 | 	29	 | 	71,11
  2	 | 	4	 | 	5,83
  2	 | 	24	 | 	45,04
  2	 | 	27	 | 	48,09
  3	 | 	6	 | 	11,70
  3	 | 	8	 | 	5,66
  4	 | 	6	 | 	3,61
  4	 | 	9	 | 	4,24
  4	 | 	13	 | 	17,12
  5	 | 	7	 | 	4,47
  5	 | 	21	 | 	29,27
  5	 | 	34	 | 	60,07
  6	 | 	12	 | 	7,81
  7	 | 	9	 | 	2,00
  7	 | 	34	 | 	56,01
  8	 | 	17	 | 	22,09
  10	 | 	11	 | 	9,43
  10	 | 	16	 | 	21,10
  12	 | 	17	 | 	9,49
  13	 | 	16	 | 	2,24
  15	 | 	31	 | 	46,10
  19	 | 	25	 | 	17,46
  20	 | 	21	 | 	7,21
  25	 | 	27	 | 	4,12
  27	 | 	29	 | 	16,28
  29	 | 	32	 | 	7,21
  30	 | 	31	 | 	5,66
  31	 | 	33	 | 	7,21
  17	 | 	31	 | 	41,11
  7	 | 	18	 | 	12,04
  14	 | 	21	 | 	13,04
___________________________
Simulation Topology [2:4]
___________________________
From 	  To 		Length
___________________________
  7	 | 	32	 | 	54,00
  18	 | 	26	 | 	24,33
  5	 | 	26	 | 	40,31
  26	 | 	31	 | 	22,20
  33	 | 	34	 | 	7,28
  32	 | 	33	 | 	6,00
  29	 | 	34	 | 	7,28
  26	 | 	27	 | 	8,49
  25	 | 	30	 | 	16,00
  24	 | 	25	 | 	6,08
  23	 | 	24	 | 	8,94
  22	 | 	23	 | 	10,20
  21	 | 	27	 | 	17,72
  21	 | 	25	 | 	14,32
  20	 | 	24	 | 	20,40
  19	 | 	21	 | 	4,47
  19	 | 	20	 | 	2,83
  18	 | 	20	 | 	7,07
  17	 | 	33	 | 	37,12
  17	 | 	28	 | 	20,02
  17	 | 	21	 | 	9,43
  16	 | 	30	 | 	36,22
  16	 | 	27	 | 	24,19
  16	 | 	19	 | 	3,00
  15	 | 	28	 | 	25,50
  15	 | 	16	 | 	6,71
  14	 | 	15	 | 	8,25
  13	 | 	15	 | 	5,66
  13	 | 	14	 | 	4,47
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	11,70
  0	 | 	26	 | 	56,00
  1	 | 	26	 | 	49,25
  1	 | 	29	 | 	71,11
  2	 | 	4	 | 	5,83
  2	 | 	24	 | 	45,04
  2	 | 	27	 | 	48,09
  3	 | 	6	 | 	11,70
  3	 | 	8	 | 	5,66
  4	 | 	6	 | 	3,61
  4	 | 	9	 | 	4,24
  4	 | 	13	 | 	17,12
  5	 | 	7	 | 	4,47
  5	 | 	21	 | 	29,27
  5	 | 	34	 | 	60,07
  6	 | 	12	 | 	7,81
  7	 | 	9	 | 	2,00
  7	 | 	34	 | 	56,01
  8	 | 	17	 | 	22,09
  10	 | 	11	 | 	9,43
  10	 | 	16	 | 	21,10
  12	 | 	17	 | 	9,49
  13	 | 	16	 | 	2,24
  15	 | 	31	 | 	46,10
  19	 | 	25	 | 	17,46
  20	 | 	21	 | 	7,21
  25	 | 	27	 | 	4,12
  27	 | 	29	 | 	16,28
  29	 | 	32	 | 	7,21
  30	 | 	31	 | 	5,66
  31	 | 	33	 | 	7,21
  17	 | 	31	 | 	41,11
  7	 | 	18	 | 	12,04
  14	 | 	21	 | 	13,04
  8	 | 	11	 | 	10,20
___________________________
Simulation Topology [2:5]
___________________________
From 	  To 		Length
___________________________
  7	 | 	32	 | 	54,00
  18	 | 	26	 | 	24,33
  5	 | 	26	 | 	40,31
  26	 | 	31	 | 	22,20
  33	 | 	34	 | 	7,28
  32	 | 	33	 | 	6,00
  29	 | 	34	 | 	7,28
  26	 | 	27	 | 	8,49
  25	 | 	30	 | 	16,00
  24	 | 	25	 | 	6,08
  23	 | 	24	 | 	8,94
  22	 | 	23	 | 	10,20
  21	 | 	27	 | 	17,72
  21	 | 	25	 | 	14,32
  20	 | 	24	 | 	20,40
  19	 | 	21	 | 	4,47
  19	 | 	20	 | 	2,83
  18	 | 	20	 | 	7,07
  17	 | 	33	 | 	37,12
  17	 | 	28	 | 	20,02
  17	 | 	21	 | 	9,43
  16	 | 	30	 | 	36,22
  16	 | 	27	 | 	24,19
  16	 | 	19	 | 	3,00
  15	 | 	28	 | 	25,50
  15	 | 	16	 | 	6,71
  14	 | 	15	 | 	8,25
  13	 | 	15	 | 	5,66
  13	 | 	14	 | 	4,47
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	11,70
  0	 | 	26	 | 	56,00
  1	 | 	26	 | 	49,25
  1	 | 	29	 | 	71,11
  2	 | 	4	 | 	5,83
  2	 | 	24	 | 	45,04
  2	 | 	27	 | 	48,09
  3	 | 	6	 | 	11,70
  3	 | 	8	 | 	5,66
  4	 | 	6	 | 	3,61
  4	 | 	9	 | 	4,24
  4	 | 	13	 | 	17,12
  5	 | 	7	 | 	4,47
  5	 | 	21	 | 	29,27
  5	 | 	34	 | 	60,07
  6	 | 	12	 | 	7,81
  7	 | 	9	 | 	2,00
  7	 | 	34	 | 	56,01
  8	 | 	17	 | 	22,09
  10	 | 	11	 | 	9,43
  10	 | 	16	 | 	21,10
  12	 | 	17	 | 	9,49
  13	 | 	16	 | 	2,24
  15	 | 	31	 | 	46,10
  19	 | 	25	 | 	17,46
  20	 | 	21	 | 	7,21
  25	 | 	27	 | 	4,12
  27	 | 	29	 | 	16,28
  29	 | 	32	 | 	7,21
  30	 | 	31	 | 	5,66
  31	 | 	33	 | 	7,21
  17	 | 	31	 | 	41,11
  7	 | 	18	 | 	12,04
  14	 | 	21	 | 	13,04
  8	 | 	11	 | 	10,20
  13	 | 	30	 | 	38,12
___________________________
Simulation Topology [2:6]
___________________________
From 	  To 		Length
___________________________
  7	 | 	32	 | 	54,00
  18	 | 	26	 | 	24,33
  5	 | 	26	 | 	40,31
  26	 | 	31	 | 	22,20
  33	 | 	34	 | 	7,28
  32	 | 	33	 | 	6,00
  29	 | 	34	 | 	7,28
  26	 | 	27	 | 	8,49
  25	 | 	30	 | 	16,00
  24	 | 	25	 | 	6,08
  23	 | 	24	 | 	8,94
  22	 | 	23	 | 	10,20
  21	 | 	27	 | 	17,72
  21	 | 	25	 | 	14,32
  20	 | 	24	 | 	20,40
  19	 | 	21	 | 	4,47
  19	 | 	20	 | 	2,83
  18	 | 	20	 | 	7,07
  17	 | 	33	 | 	37,12
  17	 | 	28	 | 	20,02
  17	 | 	21	 | 	9,43
  16	 | 	30	 | 	36,22
  16	 | 	27	 | 	24,19
  16	 | 	19	 | 	3,00
  15	 | 	28	 | 	25,50
  15	 | 	16	 | 	6,71
  14	 | 	15	 | 	8,25
  13	 | 	15	 | 	5,66
  13	 | 	14	 | 	4,47
  0	 | 	1	 | 	8,60
  0	 | 	3	 | 	11,70
  0	 | 	26	 | 	56,00
  1	 | 	26	 | 	49,25
  1	 | 	29	 | 	71,11
  2	 | 	4	 | 	5,83
  2	 | 	24	 | 	45,04
  2	 | 	27	 | 	48,09
  3	 | 	6	 | 	11,70
  3	 | 	8	 | 	5,66
  4	 | 	6	 | 	3,61
  4	 | 	9	 | 	4,24
  4	 | 	13	 | 	17,12
  5	 | 	7	 | 	4,47
  5	 | 	21	 | 	29,27
  5	 | 	34	 | 	60,07
  6	 | 	12	 | 	7,81
  7	 | 	9	 | 	2,00
  7	 | 	34	 | 	56,01
  8	 | 	17	 | 	22,09
  10	 | 	11	 | 	9,43
  10	 | 	16	 | 	21,10
  12	 | 	17	 | 	9,49
  13	 | 	16	 | 	2,24
  15	 | 	31	 | 	46,10
  19	 | 	25	 | 	17,46
  20	 | 	21	 | 	7,21
  25	 | 	27	 | 	4,12
  27	 | 	29	 | 	16,28
  29	 | 	32	 | 	7,21
  30	 | 	31	 | 	5,66
  31	 | 	33	 | 	7,21
  17	 | 	31	 | 	41,11
  7	 | 	18	 | 	12,04
  14	 | 	21	 | 	13,04
  8	 | 	11	 | 	10,20
  13	 | 	30	 | 	38,12
  26	 | 	29	 | 	23,77
___________________________
Simulation Topology [2:7]
___________________________
From 	  To 		Length
___________________________
  7	 | 	32	 | 	54,00
  18	 | 	26	 | 	24,33
  5	 | 	26	 | 	40,31
  26	 | 	31	 | 	22,20
